Issue key,Issue id,Status,Reporter,Created_x,Due Date,Resolved,Customer,Type of Request,time_on_codebusters,time_outside_codebusters,comminicate_created
CI-7928,438007,Closed,yutaka,2022-12-23 04:20:00,26/Dec/22 12:00 AM,2023-01-06 01:30:00,Eberspacher,Service Request (SR),17167.000000000004,2823.0,2023-01-04 02:27:00
CI-7920,437833,Closed,yutaka,2022-12-22 09:35:00,26/Dec/22 12:00 AM,2023-01-06 01:31:00,Continental,Service Request (SR),13361.0,7755.0,2023-01-04 14:24:00
CI-7918,437798,Closed,yutaka,2022-12-22 02:24:00,23/Dec/22 12:00 AM,2023-01-06 01:32:00,Porsche,Service Request (SR),18727.0,2821.0,2023-01-04 02:31:00
CI-7891,436744,Closed,yutaka,2022-12-19 03:52:00,22/Dec/22 12:00 AM,2023-01-06 01:33:00,Lufthansa City Center,Service Request (SR),1832.0,23949.0,2022-12-20 10:24:00
CI-7833,433411,Closed,yutaka,2022-12-07 05:49:00,09/Dec/22 12:00 AM,2023-01-06 01:33:00,Hugo Boss,Service Request (SR),27106.0,15838.000000000002,2023-01-04 14:46:00
CI-7718,428953,Closed,yutaka,2022-11-18 07:01:00,22/Nov/22 12:00 AM,2023-01-06 01:36:00,Continental,Service Request (SR),57182.0,13053.0,2023-01-02 10:03:00
CI-7693,428061,Closed,yutaka,2022-11-15 03:02:00,22/Nov/22 12:00 AM,2023-01-06 01:36:00,Vaillant,Service Request (SR),17082.000000000004,57712.0,2022-12-06 09:19:00
CI-7361,410979,Closed,yutaka,2022-08-30 06:51:00,02/Sep/22 12:00 AM,2023-01-06 01:37:00,Amadeus,Incident Request (IR),157780.0,27666.0,2022-12-20 13:10:00
CI-6942,394707,Closed,yutaka,2022-05-31 08:07:00,03/Jun/22 12:00 AM,2023-01-06 01:38:00,Amadeus,Incident Request (IR),262599.00000000006,43537.0,2022-12-14 12:57:00
CI-7758,430659,Closed,tsteinhaeuser,2022-11-24 11:40:00,30/Nov/22 12:00 AM,2023-01-06 11:26:00,Expense Development,Service Request (SR),37669.0,24237.0,2022-12-20 15:29:00
CI-7804,432387,Closed,tsteinhaeuser,2022-12-02 14:07:00,09/Dec/22 12:00 AM,2023-01-09 16:38:00,Expense Development,Service Request (SR),48701.0,6170.0,2023-01-05 09:48:00
CI-7732,429288,Closed,shimizu,2022-11-21 06:51:00,21/Dec/22 12:00 AM,2023-01-10 02:11:00,Product Management,Service Request (SR),52137.0,6455.0,2023-01-09 08:05:00
CI-7776,431457,Closed,yutaka,2022-11-30 06:00:00,05/Dec/22 12:00 AM,2023-01-10 02:27:00,Amadeus,Service Request (SR),18141.0,40686.0,2023-01-09 09:05:00
CI-7875,436243,Closed,bonnavion,2022-12-15 16:38:00,22/Dec/22 12:00 AM,2023-01-10 10:30:00,TM Con,Service Request (SR),18881.0,18191.0,2022-12-29 10:01:00
CI-7890,436670,Closed,nsanchez,2022-12-16 15:30:00,01/Jan/23 12:00 AM,2023-01-10 11:33:00,Endress Hauser,Service Request (SR),26566.0,9197.0,2023-01-10 10:23:00
CI-7870,435725,Closed,yutaka,2022-12-15 07:06:00,22/Dec/22 12:00 AM,2023-01-11 04:33:00,msg systems,Service Request (SR),1133.0,37594.0,2022-12-16 01:59:00
CI-7889,436629,Closed,nsanchez,2022-12-16 14:58:00,01/Jan/23 12:00 AM,2023-01-11 10:28:00,Continental,Service Request (SR),29537.0,7633.0,2023-01-11 10:17:00
CI-7956,439129,Closed,nsanchez,2023-01-04 15:17:00,09/Jan/23 12:00 AM,2023-01-11 10:34:00,Eberspacher,Service Request (SR),3790.0,6007.0,2023-01-11 09:45:00
CI-7961,439215,Closed,shimizu,2023-01-05 03:03:00,09/Jan/23 12:00 AM,2023-01-12 04:07:00,Product Management,Service Request (SR),8363.000000000002,1781.0,2023-01-11 11:23:00
CI-7948,438711,Closed,aruizrobles,2023-01-03 10:07:00,12/Jan/23 12:00 AM,2023-01-12 11:25:00,Numiga,Service Request (SR),3262.0,9776.0,2023-01-11 09:45:00
CI-7765,430917,Closed,achattopadhyay,2022-11-25 12:05:00,30/Nov/22 12:00 AM,2023-01-12 15:04:00,Vaillant,Service Request (SR),15619.000000000002,53680.0,2023-01-12 14:56:00
CI-7984,440687,Closed,yutaka,2023-01-11 09:16:00,20/Jan/23 12:00 AM,2023-01-12 15:20:00,Endress Hauser,Service Request (SR),1786.0,18.0,2023-01-12 15:02:00
CI-7034,398951,Closed,shimizu,2022-06-24 11:44:00,31/Jul/29 12:00 AM,2023-01-16 07:43:00,Product Management,Service Request (SR),270934.00000000006,25465.0,2023-01-05 09:47:00
CI-7968,439497,Closed,yutaka,2023-01-06 01:41:00,13/Jan/23 12:00 AM,2023-01-16 08:49:00,Porsche,Service Request (SR),9833.0,4995.0,2023-01-13 09:58:00
CI-7995,440986,Closed,yutaka,2023-01-12 05:20:00,12/Jan/23 12:00 AM,2023-01-16 08:49:00,Porsche,Service Request (SR),350.0,5619.0,2023-01-12 11:10:00
CI-7971,439515,Closed,shimizu,2023-01-06 07:37:00,13/Jan/23 12:00 AM,2023-01-17 02:13:00,Product Management,Service Request (SR),14633.0,883.0,2023-01-16 11:31:00
CI-7976,440100,Closed,dykiert,2023-01-10 06:28:00,10/Jan/23 12:00 AM,2023-01-17 08:14:00,VW,Service Request (SR),10186.0,0.0,2023-01-17 08:14:00
CI-8000,441080,Closed,aruizrobles,2023-01-12 10:46:00,18/Jan/23 12:00 AM,2023-01-17 12:09:00,Numiga,Service Request (SR),7183.0,100.0,2023-01-17 11:17:00
CI-7576,421964,Closed,ssanz,2022-10-18 17:56:00,25/Oct/22 12:00 AM,2023-01-17 13:07:00,Ineos,Service Request (SR),99943.0,30808.0,2022-12-29 16:37:00
CI-7699,428346,Closed,ssanz,2022-11-15 16:36:00,22/Nov/22 12:00 AM,2023-01-17 14:55:00,ArcelorMittal,Service Request (SR),61635.0,28984.0,2023-01-02 10:03:00
CI-7229,407702,Closed,ssanz,2022-08-10 12:43:00,17/Aug/22 12:00 AM,2023-01-17 15:55:00,Vaillant,Service Request (SR),118989.0,111603.0,2023-01-04 16:02:00
CI-7927,437936,Closed,ssanz,2022-12-22 15:16:00,29/Dec/22 12:00 AM,2023-01-17 16:00:00,Numiga,Incident Request (IR),24177.0,13307.0,2023-01-09 10:51:00
CI-7983,440666,Closed,shimizu,2023-01-11 07:13:00,17/Jan/23 12:00 AM,2023-01-18 03:14:00,Product Management,Service Request (SR),9141.0,700.0,2023-01-17 15:34:00
CI-8017,441680,Closed,shimizu,2023-01-16 10:03:00,23/Jan/23 12:00 AM,2023-01-18 03:16:00,Product Management,Service Request (SR),1771.0,702.0,2023-01-17 15:34:00
CI-7226,407535,Closed,ssaharoy,2022-08-09 15:05:00,16/Aug/22 12:00 AM,2023-01-18 06:29:00,Porsche,Service Request (SR),31609.000000000004,190587.0,2023-01-18 06:29:00
CI-8016,441610,Closed,shimizu,2023-01-16 06:17:00,23/Jan/23 12:00 AM,2023-01-18 06:44:00,Product Management,Service Request (SR),1997.0000000000002,910.0,2023-01-17 15:34:00
CI-8005,441292,Closed,shimizu,2023-01-13 06:07:00,19/Jan/23 12:00 AM,2023-01-18 06:47:00,Product Management,Service Request (SR),6327.0,913.0,2023-01-17 15:34:00
CI-7952,438984,Closed,aruizrobles,2023-01-04 09:45:00,11/Jan/23 12:00 AM,2023-01-18 14:19:00,Numiga,Service Request (SR),20007.0,427.0,2023-01-18 12:11:00
CI-7835,433426,Closed,yutaka,2022-12-07 07:42:00,14/Dec/22 12:00 AM,2023-01-19 05:41:00,Hugo Boss,Service Request (SR),21025.0,40774.0,2023-01-04 10:45:00
CI-7989,440809,Closed,nsanchez,2023-01-11 13:44:00,17/Jan/23 12:00 AM,2023-01-19 13:12:00,Eberspacher,Service Request (SR),11011.0,476.0,2023-01-19 10:01:00
CI-7935,438259,Closed,nsanchez,2022-12-28 09:20:00,02/Jan/23 12:00 AM,2023-01-19 14:55:00,msg systems,Service Request (SR),24786.0,7229.0,2023-01-19 14:10:00
CI-7986,440789,Closed,aruizrobles,2023-01-11 12:39:00,18/Jan/23 12:00 AM,2023-01-19 17:28:00,Numiga,Service Request (SR),11622.0,187.0,2023-01-19 14:21:00
CI-8022,441937,Closed,aruizrobles,2023-01-17 09:19:00,24/Jan/23 12:00 AM,2023-01-19 17:40:00,Numiga,Service Request (SR),3341.0,40.0,2023-01-19 17:00:00
CI-8021,441934,Closed,aruizrobles,2023-01-17 09:12:00,24/Jan/23 12:00 AM,2023-01-19 17:42:00,Numiga,Service Request (SR),3348.0,42.0,2023-01-19 17:00:00
CI-8007,441339,Closed,aruizrobles,2023-01-13 10:14:00,20/Jan/23 12:00 AM,2023-01-20 09:09:00,Numiga,Service Request (SR),9961.0,54.0,2023-01-20 08:40:00
CI-7949,438746,Closed,nsanchez,2023-01-03 10:53:00,10/Jan/23 12:00 AM,2023-01-20 09:41:00,Hugo Boss,Incident Request (IR),22961.0,1447.0,2023-01-19 17:34:00
CI-7973,439960,Closed,nsanchez,2023-01-09 12:49:00,18/Jan/23 12:00 AM,2023-01-20 10:35:00,Rheinmetall,Service Request (SR),15700.000000000002,6.0,2023-01-20 10:29:00
CI-7997,441058,Closed,aruizrobles,2023-01-12 10:21:00,18/Jan/23 12:00 AM,2023-01-20 10:56:00,Numiga,Service Request (SR),11398.0,157.0,2023-01-20 10:07:00
CI-8010,441353,Closed,aruizrobles,2023-01-13 10:38:00,20/Jan/23 12:00 AM,2023-01-20 11:17:00,Numiga,Service Request (SR),9950.0,169.0,2023-01-20 10:14:00
CI-8009,441346,Closed,aruizrobles,2023-01-13 10:32:00,20/Jan/23 12:00 AM,2023-01-23 09:09:00,Numiga,Service Request (SR),14208.0,109.0,2023-01-23 08:31:00
CI-6282,362995,Closed,hilbich,2022-01-17 08:40:00,30/Apr/22 12:00 AM,2023-01-23 09:46:00,Expense Development,Service Request (SR),534169.0000000001,137.0,2023-01-23 07:29:00
CI-7926,437932,Closed,nsanchez,2022-12-22 15:08:00,02/Jan/23 12:00 AM,2023-01-23 16:31:00,Porsche,Service Request (SR),28376.0,17787.0,2023-01-17 11:16:00
CI-7564,421371,Closed,hilbich,2022-10-14 14:15:00,30/Nov/22 12:00 AM,2023-01-23 16:54:00,Scania,Service Request (SR),145570.0,29.0,2023-01-23 16:25:00
CI-7080,401042,Closed,ssanz,2022-07-05 16:41:00,08/Jul/22 12:00 AM,2023-01-24 10:14:00,CEPSA,Incident Request (IR),7172.0,284761.0,2022-07-12 09:50:00
CI-7577,422011,Closed,gmalarski,2022-10-19 08:55:00,28/Oct/22 12:00 AM,2023-01-24 10:28:00,Customer not yet listed,Service Request (SR),3329.0,136444.00000000003,2022-10-21 16:24:00
CI-7578,422013,Closed,gmalarski,2022-10-19 08:56:00,28/Oct/22 12:00 AM,2023-01-24 10:28:00,Customer not yet listed,Service Request (SR),2959.0,136813.00000000003,2022-10-21 10:15:00
CI-7739,429760,Closed,jtkacz,2022-11-21 16:41:00,02/Dec/22 12:00 AM,2023-01-24 10:29:00,Allianz,Service Request (SR),15419.0,76369.0,2022-11-25 13:47:00
CI-7235,408302,Closed,skarja,2022-08-13 13:35:00,06/Sep/22 12:00 AM,2023-01-24 10:30:00,Rheinmetall,Service Request (SR),34358.00000000001,201617.0,2022-12-05 15:31:00
CI-7278,409411,Closed,mkuchciak,2022-08-19 14:01:00,14/Oct/22 12:00 AM,2023-01-24 10:31:00,Customer not yet listed,Service Request (SR),35737.0,191573.0,2022-09-13 09:38:00
CI-7279,409420,Closed,mkuchciak,2022-08-19 14:23:00,14/Oct/22 12:00 AM,2023-01-24 10:31:00,Customer not yet listed,Service Request (SR),35715.0,191573.0,2022-09-13 09:38:00
CI-7280,409423,Closed,mkuchciak,2022-08-19 14:31:00,14/Oct/22 12:00 AM,2023-01-24 10:31:00,Customer not yet listed,Service Request (SR),35861.0,191419.0,2022-09-13 12:12:00
CI-7221,407289,Closed,skarja,2022-08-08 23:50:00,15/Aug/22 12:00 AM,2023-01-24 10:31:00,Audi,Service Request (SR),4466.0,238095.0,2022-08-12 09:14:00
CI-7313,410050,Closed,mkuchciak,2022-08-24 13:57:00,14/Oct/22 12:00 AM,2023-01-24 10:32:00,Customer not yet listed,Service Request (SR),23135.0,196980.0,2022-09-09 15:32:00
CI-7312,410041,Closed,mkuchciak,2022-08-24 13:55:00,14/Oct/22 12:00 AM,2023-01-24 10:32:00,Customer not yet listed,Service Request (SR),23077.0,197040.0,2022-09-09 14:32:00
CI-7287,409460,Closed,mkuchciak,2022-08-19 15:46:00,14/Oct/22 12:00 AM,2023-01-24 10:32:00,Customer not yet listed,Service Request (SR),50039.0,177167.0,2022-09-23 09:45:00
CI-7178,405141,Closed,skarja,2022-07-27 16:18:00,03/Aug/22 12:00 AM,2023-01-24 10:32:00,msg systems,Service Request (SR),30868.0,229426.0,2022-11-07 07:47:00
CI-7285,409450,Closed,mkuchciak,2022-08-19 14:56:00,14/Oct/22 12:00 AM,2023-01-24 10:32:00,Customer not yet listed,Service Request (SR),45767.0,181489.0,2022-09-20 09:43:00
CI-7284,409444,Closed,mkuchciak,2022-08-19 14:52:00,14/Oct/22 12:00 AM,2023-01-24 10:33:00,Customer not yet listed,Service Request (SR),40416.0,186845.0,2022-09-16 16:28:00
CI-7283,409442,Closed,mkuchciak,2022-08-19 14:48:00,14/Oct/22 12:00 AM,2023-01-24 10:33:00,Customer not yet listed,Service Request (SR),40403.0,186862.0,2022-09-16 16:11:00
CI-7282,409439,Closed,mkuchciak,2022-08-19 14:43:00,14/Oct/22 12:00 AM,2023-01-24 10:33:00,Customer not yet listed,Service Request (SR),39021.0,188249.0,2022-09-15 17:04:00
CI-7281,409428,Closed,mkuchciak,2022-08-19 14:35:00,14/Oct/22 12:00 AM,2023-01-24 10:33:00,Customer not yet listed,Service Request (SR),35885.0,191393.0,2022-09-13 12:40:00
CI-6911,393585,Closed,aklabisz,2022-05-24 15:11:00,11/Aug/22 12:00 AM,2023-01-24 10:33:00,VW,Service Request (SR),80389.0,272133.00000000006,2022-09-26 15:24:00
CI-7314,410052,Closed,mkuchciak,2022-08-24 14:05:00,14/Oct/22 12:00 AM,2023-01-24 10:34:00,Customer not yet listed,Service Request (SR),27537.0,192572.0,2022-09-12 17:02:00
CI-7315,410054,Closed,mkuchciak,2022-08-24 14:08:00,14/Oct/22 12:00 AM,2023-01-24 10:34:00,Customer not yet listed,Service Request (SR),28692.0,191414.0,2022-09-13 12:20:00
CI-7316,410057,Closed,mkuchciak,2022-08-24 14:11:00,14/Oct/22 12:00 AM,2023-01-24 10:34:00,Customer not yet listed,Service Request (SR),28686.0,191417.0,2022-09-13 12:17:00
CI-7317,410059,Closed,mkuchciak,2022-08-24 14:12:00,14/Oct/22 12:00 AM,2023-01-24 10:34:00,Customer not yet listed,Service Request (SR),37297.0,182805.0,2022-09-19 11:49:00
CI-7667,426756,Closed,dshaban,2022-11-09 09:49:00,09/Nov/22 12:00 AM,2023-01-24 10:34:00,CMS Hasche Sigle,Incident Request (IR),7538.0,101934.0,2022-11-23 12:49:00
CI-7318,410061,Closed,mkuchciak,2022-08-24 14:13:00,14/Oct/22 12:00 AM,2023-01-24 10:34:00,Customer not yet listed,Service Request (SR),37413.0,182688.0,2022-09-19 13:46:00
CI-7167,404691,Closed,skarja,2022-07-25 13:03:00,01/Aug/22 12:00 AM,2023-01-24 10:34:00,Rheinmetall,Service Request (SR),16727.000000000004,246644.0,2022-07-26 12:13:00
CI-7319,410063,Closed,mkuchciak,2022-08-24 14:16:00,14/Oct/22 12:00 AM,2023-01-24 10:34:00,Customer not yet listed,Service Request (SR),38629.0,181469.0,2022-09-20 10:05:00
CI-7320,410067,Closed,mkuchciak,2022-08-24 14:17:00,14/Oct/22 12:00 AM,2023-01-24 10:34:00,Customer not yet listed,Service Request (SR),41375.0,178722.0,2022-09-22 07:52:00
CI-7365,411330,Closed,skarja,2022-08-30 21:48:00,14/Sep/22 12:00 AM,2023-01-24 10:35:00,Rheinmetall,Service Request (SR),30016.0,180991.0,2022-10-20 13:42:00
CI-7324,410076,Closed,mkuchciak,2022-08-24 14:22:00,14/Oct/22 12:00 AM,2023-01-24 10:35:00,Customer not yet listed,Service Request (SR),61611.0,158482.0,2022-10-06 09:13:00
CI-7321,410069,Closed,mkuchciak,2022-08-24 14:19:00,14/Oct/22 12:00 AM,2023-01-24 10:35:00,Customer not yet listed,Service Request (SR),41859.0,178237.0,2022-09-22 15:58:00
CI-7326,410080,Closed,mkuchciak,2022-08-24 14:25:00,14/Oct/22 12:00 AM,2023-01-24 10:35:00,Customer not yet listed,Service Request (SR),90320.0,129770.00000000001,2022-10-26 07:45:00
CI-7322,410071,Closed,mkuchciak,2022-08-24 14:20:00,14/Oct/22 12:00 AM,2023-01-24 10:35:00,Customer not yet listed,Service Request (SR),90325.0,129770.00000000001,2022-10-26 07:45:00
CI-7323,410073,Closed,mkuchciak,2022-08-24 14:21:00,14/Oct/22 12:00 AM,2023-01-24 10:35:00,Customer not yet listed,Service Request (SR),42906.0,177188.0,2022-09-23 09:27:00
CI-7392,413615,Closed,skarja,2022-09-11 23:10:00,19/Sep/22 12:00 AM,2023-01-24 10:36:00,Rheinmetall,Service Request (SR),22176.0,171470.0,2022-09-27 08:46:00
CI-7347,410517,Closed,mkuchciak,2022-08-26 09:40:00,14/Oct/22 12:00 AM,2023-01-24 10:36:00,Customer not yet listed,Service Request (SR),86431.0,131065.00000000001,2022-10-25 10:11:00
CI-7334,410486,Closed,mkuchciak,2022-08-26 09:19:00,14/Oct/22 12:00 AM,2023-01-24 10:36:00,Customer not yet listed,Service Request (SR),20464.0,197053.0,2022-09-09 14:23:00
CI-7335,410488,Closed,mkuchciak,2022-08-26 09:22:00,14/Oct/22 12:00 AM,2023-01-24 10:36:00,Customer not yet listed,Service Request (SR),20562.0,196952.0,2022-09-09 16:04:00
CI-7336,410490,Closed,mkuchciak,2022-08-26 09:24:00,14/Oct/22 12:00 AM,2023-01-24 10:36:00,Customer not yet listed,Service Request (SR),24839.0,192673.0,2022-09-12 15:23:00
CI-7337,410494,Closed,mkuchciak,2022-08-26 09:29:00,14/Oct/22 12:00 AM,2023-01-24 10:36:00,Customer not yet listed,Service Request (SR),25916.0,191591.0,2022-09-13 09:25:00
CI-7338,410496,Closed,mkuchciak,2022-08-26 09:30:00,14/Oct/22 12:00 AM,2023-01-24 10:37:00,Customer not yet listed,Service Request (SR),26377.0,191130.0,2022-09-13 17:07:00
CI-7393,413617,Closed,skarja,2022-09-11 23:39:00,19/Sep/22 12:00 AM,2023-01-24 10:37:00,Eberspacher,Service Request (SR),12825.0,180793.0,2022-11-07 11:00:00
CI-7339,410498,Closed,mkuchciak,2022-08-26 09:31:00,14/Oct/22 12:00 AM,2023-01-24 10:37:00,Customer not yet listed,Service Request (SR),30636.0,186870.0,2022-09-16 16:07:00
CI-7340,410500,Closed,mkuchciak,2022-08-26 09:32:00,14/Oct/22 12:00 AM,2023-01-24 10:37:00,Customer not yet listed,Service Request (SR),30312.0,187193.0,2022-09-16 10:44:00
CI-7341,410503,Closed,mkuchciak,2022-08-26 09:32:00,14/Oct/22 12:00 AM,2023-01-24 10:37:00,Customer not yet listed,Service Request (SR),30692.0,186813.0,2022-09-16 17:04:00
CI-7342,410507,Closed,mkuchciak,2022-08-26 09:35:00,14/Oct/22 12:00 AM,2023-01-24 10:37:00,Customer not yet listed,Service Request (SR),37609.0,179893.0,2022-09-21 12:24:00
CI-7343,410509,Closed,mkuchciak,2022-08-26 09:36:00,14/Oct/22 12:00 AM,2023-01-24 10:37:00,Customer not yet listed,Service Request (SR),86434.0,131067.00000000001,2022-10-25 10:10:00
CI-7345,410513,Closed,mkuchciak,2022-08-26 09:38:00,14/Oct/22 12:00 AM,2023-01-24 10:37:00,Customer not yet listed,Service Request (SR),39058.0,178441.0,2022-09-22 12:36:00
CI-7409,414401,Closed,skarja,2022-09-15 03:13:00,22/Sep/22 12:00 AM,2023-01-24 10:37:00,Porsche,Service Request (SR),10582.0,178501.0,2022-09-22 11:36:00
CI-7020,398337,Closed,adayredzhiev,2022-06-21 14:46:00,23/Jun/22 12:00 AM,2023-01-24 10:37:00,i:FAO,Service Request (SR),2874.0,309357.0,2022-06-23 14:40:00
CI-7465,417424,Closed,bonnavion,2022-09-27 16:38:00,04/Oct/22 12:00 AM,2023-01-24 10:38:00,TM Con,Service Request (SR),23539.0,147461.0,2022-10-12 12:59:00
CI-7682,427526,Closed,skarja,2022-11-11 12:49:00,18/Nov/22 12:00 AM,2023-01-24 10:39:00,Nedschroef,Service Request (SR),7415.0,99015.0,2022-11-16 16:24:00
CI-7553,421116,Closed,meldine,2022-10-13 14:53:00,14/Oct/22 12:00 AM,2023-01-24 10:45:00,Customer not yet listed,Service Request (SR),120575.0,27497.0,2023-01-05 08:28:00
CI-6955,395190,Closed,achattopadhyay,2022-06-02 12:59:00,06/Jun/22 12:00 AM,2023-01-24 10:59:00,Vaillant,Incident Request (IR),9810.0,329910.0,2022-06-09 08:51:00
CI-7037,399118,Closed,achattopadhyay,2022-06-24 19:35:00,30/Jun/22 12:00 AM,2023-01-24 10:59:00,i:FAO,Service Request (SR),15275.0,292369.0,2022-07-05 10:10:00
CI-6825,389774,Closed,aklabisz,2022-05-11 11:16:00,16/May/22 12:00 AM,2023-01-24 12:32:00,Hugo Boss,Service Request (SR),54749.0,321502.0,2023-01-24 12:32:00
CI-7458,416956,Closed,ssanz,2022-09-26 11:00:00,03/Oct/22 12:00 AM,2023-01-24 15:34:00,Endress Hauser,Service Request (SR),8440.000000000002,42078.0,2022-10-20 11:45:00
CI-7686,427598,Closed,skarja,2022-11-11 14:58:00,18/Nov/22 12:00 AM,2023-01-24 15:38:00,Traton SE,Service Request (SR),5655.0,100945.0,2023-01-24 15:38:00
CI-7987,440793,Closed,aruizrobles,2023-01-11 12:47:00,18/Jan/23 12:00 AM,2023-01-24 16:06:00,Numiga,Service Request (SR),18714.0,205.0,2023-01-24 14:28:00
CI-7942,438603,Closed,nsanchez,2023-01-02 11:54:00,05/Jan/23 12:00 AM,2023-01-24 16:22:00,Red Electrica,Service Request (SR),28520.0,3428.0,2023-01-17 11:16:00
CI-7982,440607,Closed,shimizu,2023-01-11 03:59:00,18/Jan/23 12:00 AM,2023-01-25 05:12:00,Product Management,Service Request (SR),17962.0,2271.0,2023-01-24 12:37:00
CI-8004,441284,Closed,yutaka,2023-01-13 04:01:00,16/Jan/23 12:00 AM,2023-01-25 07:10:00,CEPSA,Incident Request (IR),7577.0,9892.0,2023-01-18 10:18:00
CI-7967,439494,Closed,yutaka,2023-01-06 01:08:00,13/Jan/23 12:00 AM,2023-01-25 07:11:00,CMS Hasche Sigle,Service Request (SR),5283.0,22440.0,2023-01-09 17:11:00
CI-7254,408601,Closed,achattopadhyay,2022-08-16 15:01:00,18/Aug/22 12:00 AM,2023-01-25 11:27:00,Holtzbrink,Service Request (SR),2496.0,230570.0,2022-08-18 09:42:00
CI-7411,414491,Closed,achattopadhyay,2022-09-15 09:33:00,20/Sep/22 12:00 AM,2023-01-25 11:27:00,Vaillant,Service Request (SR),5904.0,184290.0,2022-09-19 11:58:00
CI-7412,414496,Closed,achattopadhyay,2022-09-15 09:40:00,20/Sep/22 12:00 AM,2023-01-25 11:27:00,Vaillant,Service Request (SR),8789.0,181398.0,2022-09-21 12:09:00
CI-7413,414502,Closed,achattopadhyay,2022-09-15 09:47:00,20/Sep/22 12:00 AM,2023-01-25 11:27:00,Vaillant,Service Request (SR),6100.0,184080.0,2022-09-19 11:57:00
CI-7484,418139,Closed,achattopadhyay,2022-09-30 13:25:00,30/Sep/22 12:00 AM,2023-01-25 11:28:00,Heidelberg Cement,Service Request (SR),10182.0,158181.0,2022-10-07 15:17:00
CI-7508,419115,Closed,achattopadhyay,2022-10-06 10:48:00,07/Oct/22 12:00 AM,2023-01-25 11:28:00,Vaillant,Service Request (SR),21456.0,138424.00000000003,2022-10-21 09:52:00
CI-7696,428245,Closed,achattopadhyay,2022-11-15 14:05:00,17/Nov/22 12:00 AM,2023-01-25 11:28:00,Heidelberg Cement,Service Request (SR),22680.0,79403.0,2022-12-01 09:47:00
CI-7869,435661,Closed,achattopadhyay,2022-12-14 15:26:00,14/Dec/22 12:00 AM,2023-01-25 11:29:00,Heidelberg Cement,Service Request (SR),8592.000000000002,51651.0,2022-12-20 14:38:00
CI-8038,443091,Closed,aruizrobles,2023-01-23 12:38:00,27/Jan/23 12:00 AM,2023-01-26 10:28:00,Numiga,Service Request (SR),4065.0000000000005,125.00000000000001,2023-01-26 10:14:00
CI-8053,443534,Closed,ccasper,2023-01-25 09:38:00,26/Jan/23 12:00 AM,2023-01-26 13:46:00,Egis,Service Request (SR),1620.0,68.00000000000001,2023-01-26 12:38:00
CI-7375,411778,Closed,ebert,2022-09-01 12:49:00,15/Sep/22 12:00 AM,2023-01-27 11:47:00,OBB,Incident Request (IR),107216.0,105842.0,2023-01-26 10:20:00
CI-8049,443396,Closed,achattopadhyay,2023-01-24 15:30:00,27/Jan/23 12:00 AM,2023-01-27 14:46:00,Amadeus,Service Request (SR),2881.0,1395.0,2023-01-27 09:24:00
CI-6926,393799,Closed,aklabisz,2022-05-25 12:42:00,12/Jul/22 12:00 AM,2023-01-27 19:53:00,Aquila Capital,Service Request (SR),76166.0,21965.0,2022-07-18 11:30:00
CI-7029,398756,Closed,skarja,2022-06-23 14:32:00,30/Jun/22 12:00 AM,2023-01-27 19:55:00,TeamBank AG,Service Request (SR),17019.000000000004,2987.0,2022-07-07 11:58:00
CI-7156,403721,Closed,skarja,2022-07-19 18:23:00,26/Jul/22 12:00 AM,2023-01-27 20:00:00,Traton SE,Service Request (SR),23339.0,626.0,2022-08-05 09:48:00
CI-8057,443742,Closed,yutaka,2023-01-26 07:23:00,31/Jan/23 12:00 AM,2023-01-30 02:07:00,Heidelberg Cement,Service Request (SR),1114.0,4330.000000000001,2023-01-27 01:57:00
CI-7996,440995,Closed,yutaka,2023-01-12 05:39:00,19/Jan/23 12:00 AM,2023-01-30 02:42:00,Apleona,Service Request (SR),332.0,25411.0,2023-01-12 11:11:00
CI-8011,441392,Closed,yutaka,2023-01-13 11:49:00,18/Jan/23 12:00 AM,2023-01-30 02:44:00,Munckhof,Service Request (SR),6647.0,17288.000000000004,2023-01-18 15:05:00
CI-7963,439220,Closed,yutaka,2023-01-05 04:38:00,12/Jan/23 12:00 AM,2023-01-30 02:46:00,Endress Hauser,Service Request (SR),10866.0,25022.0,2023-01-13 09:57:00
CI-7906,437493,Closed,yutaka,2022-12-21 04:10:00,23/Dec/22 12:00 AM,2023-01-30 02:50:00,Amadeus,Service Request (SR),18180.0,39340.0,2023-01-03 08:33:00
CI-7519,419816,Closed,ebert,2022-10-09 09:54:00,14/Oct/22 12:00 AM,2023-01-30 11:59:00,OBB,Incident Request (IR),97311.0,65541.00000000001,2023-01-30 11:13:00
CI-7978,440139,Closed,nsanchez,2023-01-10 09:18:00,17/Jan/23 12:00 AM,2023-01-30 12:50:00,Burda,Service Request (SR),26033.0,2979.0,2023-01-30 11:31:00
CI-8079,444700,Closed,devries,2023-01-30 13:23:00,31/Jan/23 12:00 AM,2023-01-30 17:00:00,Deichmann,Service Request (SR),216.0,1.0000000000000002,2023-01-30 16:59:00
CI-8042,443223,Closed,shimizu,2023-01-24 07:04:00,31/Jan/23 12:00 AM,2023-01-31 05:02:00,Product Management,Service Request (SR),9093.0,865.0,2023-01-30 14:37:00
CI-8043,443281,Closed,shimizu,2023-01-24 10:06:00,31/Jan/23 12:00 AM,2023-01-31 05:03:00,Product Management,Service Request (SR),8912.0,865.0,2023-01-30 14:38:00
