Issue key,Issue id,Status,Reporter,Created,Due Date,Resolved,Customer,Type of Request,Parent id,time_in_review,time_on_codebusters,time_outside_codebusters
CI-7403,414192,Closed,yutaka,2022-09-14 05:16:00,19/Sep/22 12:00 AM,2022-09-22 04:06:00,Enercon,Service Request (SR),414192.0,7477.0,8315.000000000002,3135.0
CI-7402,414188,Closed,skarja,2022-09-14 02:38:00,21/Sep/22 12:00 AM,2022-10-11 08:48:00,TeamBank AG,Service Request (SR),414188.0,3652.0,17102.000000000004,22148.0
CI-7398,413930,Closed,yutaka,2022-09-13 08:44:00,19/Sep/22 12:00 AM,2022-09-27 12:25:00,Enercon,Service Request (SR),413930.0,8904.0,9051.0,11330.0
CI-7394,413784,Closed,ssanz,2022-09-12 13:43:00,16/Sep/22 12:00 AM,2022-09-13 12:23:00,TUI AG,Service Request (SR),413784.0,1170.0,1711.0,161.0
CI-7393,413617,Closed,skarja,2022-09-11 23:39:00,19/Sep/22 12:00 AM,2023-01-24 10:37:00,Eberspacher,Service Request (SR),413617.0,12137.0,12825.0,180793.0
CI-7392,413615,Closed,skarja,2022-09-11 23:10:00,19/Sep/22 12:00 AM,2023-01-24 10:36:00,Rheinmetall,Service Request (SR),413615.0,16653.000000000004,22176.0,171470.0
CI-7391,413392,Closed,yutaka,2022-09-09 13:30:00,16/Sep/22 12:00 AM,2022-09-20 08:57:00,VW,Service Request (SR),413392.0,3896.0000000000005,3919.0000000000005,11648.0
CI-7390,413326,Closed,yutaka,2022-09-09 11:06:00,16/Sep/22 12:00 AM,2022-09-27 11:14:00,Rhenus,Service Request (SR),413326.0,8735.000000000002,23909.0,2019.0000000000002
CI-7389,413320,Closed,yutaka,2022-09-09 10:51:00,13/Sep/22 12:00 AM,2022-09-13 01:49:00,Endress Hauser,Service Request (SR),413320.0,4045.0000000000005,4462.0,756.0
CI-7388,413132,Closed,nsanchez,2022-09-08 14:37:00,17/Oct/22 12:00 AM,2022-12-12 09:41:00,msg systems,Service Request (SR),413132.0,5396.0,72710.0,49288.0
CI-7388,413132,Closed,nsanchez,2022-09-08 14:37:00,17/Oct/22 12:00 AM,2022-12-12 09:41:00,msg systems,Service Request (SR),413132.0,335.0,72710.0,49288.0
CI-7388,413132,Closed,nsanchez,2022-09-08 14:37:00,17/Oct/22 12:00 AM,2022-12-12 09:41:00,msg systems,Service Request (SR),413132.0,50108.0,72710.0,49288.0
CI-7387,413125,Closed,nsanchez,2022-09-08 14:31:00,10/Oct/22 12:00 AM,2022-10-26 08:41:00,msg systems,Service Request (SR),413125.0,1.0000000000000002,59591.0,1942.0
CI-7387,413125,Closed,nsanchez,2022-09-08 14:31:00,10/Oct/22 12:00 AM,2022-10-26 08:41:00,msg systems,Service Request (SR),413125.0,50114.0,59591.0,1942.0
CI-7384,412721,Closed,yutaka,2022-09-07 09:35:00,14/Sep/22 12:00 AM,2022-09-09 11:06:00,Rhenus,Service Request (SR),412721.0,1371.0,2970.0,0.0
CI-7383,412693,Closed,yutaka,2022-09-07 08:28:00,09/Sep/22 12:00 AM,2022-09-15 10:22:00,VW,Service Request (SR),412693.0,9.0,10.0,11624.0
CI-7382,412678,Closed,yutaka,2022-09-07 07:34:00,12/Sep/22 12:00 AM,2022-09-07 13:04:00,dm-drogerie markt,Service Request (SR),412678.0,6.0,6.0,324.0
CI-7381,412604,Closed,nsanchez,2022-09-06 14:38:00,19/Sep/22 12:00 AM,2022-09-19 17:00:00,Numiga,Service Request (SR),412604.0,1188.0,9883.0,8979.0
CI-7379,411989,Closed,nsanchez,2022-09-02 09:29:00,28/Sep/22 12:00 AM,2022-09-29 16:01:00,Porsche,Service Request (SR),411989.0,28946.0,39232.0,40.0
CI-7378,411967,Closed,yutaka,2022-09-02 09:10:00,12/Sep/22 12:00 AM,2022-09-07 07:33:00,dm-drogerie markt,Service Request (SR),411967.0,3.0,15.0,7088.0
CI-7377,411922,Closed,yutaka,2022-09-02 04:24:00,09/Sep/22 12:00 AM,2022-10-11 03:24:00,Ineos,Service Request (SR),411922.0,10356.0,19780.0,36320.0
CI-7376,411808,Closed,nsanchez,2022-09-01 14:22:00,02/Sep/22 12:00 AM,2022-09-13 12:23:00,TUI AG,Service Request (SR),411808.0,5696.0,8751.0,8410.000000000002
CI-7374,411771,Closed,klippert,2022-09-01 12:39:00,15/Sep/22 12:00 AM,2022-09-02 11:52:00,Rheinmetall,Service Request (SR),411771.0,34.00000000000001,201.0,1192.0
CI-7372,411710,Closed,yutaka,2022-09-01 11:36:00,06/Sep/22 12:00 AM,2022-09-12 05:38:00,Porsche,Service Request (SR),411710.0,488.00000000000006,8917.0,6564.0
CI-7372,411710,Closed,yutaka,2022-09-01 11:36:00,06/Sep/22 12:00 AM,2022-09-12 05:38:00,Porsche,Service Request (SR),411710.0,7043.0,8917.0,6564.0
CI-7371,411585,Closed,yutaka,2022-09-01 04:22:00,09/Sep/22 12:00 AM,2022-10-05 02:35:00,Ineos,Service Request (SR),411585.0,301.0,7749.0,41104.0
CI-7371,411585,Closed,yutaka,2022-09-01 04:22:00,09/Sep/22 12:00 AM,2022-10-05 02:35:00,Ineos,Service Request (SR),411585.0,314.0,7749.0,41104.0
CI-7366,411332,Closed,skarja,2022-08-30 23:01:00,07/Sep/22 12:00 AM,2022-11-03 07:18:00,TeamBank AG,Service Request (SR),411332.0,19678.0,19679.0,72978.0
CI-7365,411330,Closed,skarja,2022-08-30 21:48:00,14/Sep/22 12:00 AM,2023-01-24 10:35:00,Rheinmetall,Service Request (SR),411330.0,2171.0000000000005,30016.0,180991.0
CI-7365,411330,Closed,skarja,2022-08-30 21:48:00,14/Sep/22 12:00 AM,2023-01-24 10:35:00,Rheinmetall,Service Request (SR),411330.0,2.0000000000000004,30016.0,180991.0
CI-7365,411330,Closed,skarja,2022-08-30 21:48:00,14/Sep/22 12:00 AM,2023-01-24 10:35:00,Rheinmetall,Service Request (SR),411330.0,13.0,30016.0,180991.0
CI-7363,411080,Closed,aruizrobles,2022-08-30 10:35:00,06/Sep/22 12:00 AM,2022-09-19 13:20:00,Numiga,Service Request (SR),411080.0,339.0,9882.0,17482.0
CI-7362,410981,Closed,yutaka,2022-08-30 07:05:00,02/Sep/22 12:00 AM,2022-08-31 11:06:00,Spiegel,Service Request (SR),410981.0,1.0000000000000002,1151.0,
CI-7356,410919,Closed,nsanchez,2022-08-29 14:43:00,08/Sep/22 12:00 AM,2022-09-12 15:13:00,Allianz,Service Request (SR),410919.0,2850.0,2850.0,0.0
CI-7327,410172,Closed,yutaka,2022-08-25 02:29:00,31/Aug/22 12:00 AM,2022-09-12 05:38:00,Endress Hauser,Service Request (SR),410172.0,9012.0,16405.000000000004,6713.0
CI-7308,409992,Closed,nsanchez,2022-08-24 10:55:00,06/Sep/22 12:00 AM,2022-09-02 08:55:00,Rheinmetall,Service Request (SR),409992.0,2950.0,2950.0,6995.0
CI-7307,409973,Closed,ssanz,2022-08-24 09:37:00,31/Aug/22 12:00 AM,2022-09-20 16:03:00,Allianz,Service Request (SR),409973.0,225.0,677.0,38589.0
CI-7306,409890,Closed,ssanz,2022-08-23 15:29:00,30/Aug/22 12:00 AM,2022-12-22 14:49:00,Porsche,Service Request (SR),409890.0,8242.000000000002,21774.0,143317.0
CI-7304,409831,Closed,aruizrobles,2022-08-23 13:21:00,30/Aug/22 12:00 AM,2022-08-25 13:24:00,Numiga,Service Request (SR),409831.0,1184.0,2863.0,20.0
CI-7301,409742,Closed,yutaka,2022-08-23 03:18:00,05/Oct/22 12:00 AM,2022-10-12 11:54:00,Hugo Boss,Service Request (SR),409742.0,3443.0,58387.0,13460.0
CI-7301,409742,Closed,yutaka,2022-08-23 03:18:00,05/Oct/22 12:00 AM,2022-10-12 11:54:00,Hugo Boss,Service Request (SR),409742.0,330.0,58387.0,13460.0
CI-7301,409742,Closed,yutaka,2022-08-23 03:18:00,05/Oct/22 12:00 AM,2022-10-12 11:54:00,Hugo Boss,Service Request (SR),409742.0,21156.0,58387.0,13460.0
CI-7300,409671,Closed,ssanz,2022-08-22 13:37:00,29/Aug/22 12:00 AM,2022-09-29 16:04:00,MAN,Service Request (SR),409671.0,1216.0,42772.0,12095.0
CI-7274,409261,Closed,yutaka,2022-08-19 04:49:00,26/Aug/22 12:00 AM,2022-09-12 05:36:00,Hugo Boss,Service Request (SR),409261.0,12.0,5957.0,28650.0
CI-7274,409261,Closed,yutaka,2022-08-19 04:49:00,26/Aug/22 12:00 AM,2022-09-12 05:36:00,Hugo Boss,Service Request (SR),409261.0,4803.0,5957.0,28650.0
CI-7258,408775,Closed,ssanz,2022-08-17 11:33:00,17/Aug/22 12:00 AM,2022-08-17 14:12:00,Allianz,Service Request (SR),408775.0,1.0000000000000002,159.0,0.0
CI-7245,408525,Closed,nsanchez,2022-08-16 12:07:00,23/Aug/22 12:00 AM,2022-08-18 12:06:00,DER,Service Request (SR),408525.0,1699.0,1983.0000000000002,896.0
CI-7243,408491,Closed,aruizrobles,2022-08-16 10:48:00,23/Aug/22 12:00 AM,2022-08-24 09:56:00,Lufthansa City Center,Service Request (SR),408491.0,2762.0,8425.000000000002,3043.0
CI-7242,408486,Closed,nsanchez,2022-08-16 10:29:00,29/Aug/22 12:00 AM,2022-09-30 09:39:00,Porsche,Service Request (SR),408486.0,21556.0,61744.0,1568.0
CI-7240,408460,Closed,nsanchez,2022-08-16 09:04:00,25/Aug/22 12:00 AM,2022-08-19 11:34:00,VW,Service Request (SR),408460.0,4215.000000000001,4294.000000000001,176.0
CI-7238,408451,Closed,yutaka,2022-08-16 08:19:00,19/Aug/22 12:00 AM,2022-08-24 11:42:00,Vaillant,Service Request (SR),408451.0,1524.0,1524.0,10199.0
CI-7236,408332,Closed,yutaka,2022-08-15 07:29:00,19/Aug/22 12:00 AM,2022-08-31 11:07:00,msg systems,Service Request (SR),408332.0,61.00000000000001,61.00000000000001,23197.0
CI-7235,408302,Closed,skarja,2022-08-13 13:35:00,06/Sep/22 12:00 AM,2023-01-24 10:30:00,Rheinmetall,Service Request (SR),408302.0,24498.0,34358.00000000001,201617.0
CI-7235,408302,Closed,skarja,2022-08-13 13:35:00,06/Sep/22 12:00 AM,2023-01-24 10:30:00,Rheinmetall,Service Request (SR),408302.0,4.000000000000001,34358.00000000001,201617.0
CI-7234,408238,Closed,aruizrobles,2022-08-12 15:20:00,19/Aug/22 12:00 AM,2022-08-17 14:34:00,Numiga,Service Request (SR),408238.0,5669.0,7088.0,66.00000000000001
CI-7232,407925,Closed,nsanchez,2022-08-11 11:40:00,18/Aug/22 12:00 AM,2022-08-18 09:34:00,VW,Service Request (SR),407925.0,8589.000000000002,9918.0,36.0
CI-7231,407895,Closed,ssanz,2022-08-11 10:02:00,18/Aug/22 12:00 AM,2022-09-15 11:18:00,Rheinmetall,Service Request (SR),407895.0,1353.0,11066.0,39410.0
CI-7231,407895,Closed,ssanz,2022-08-11 10:02:00,18/Aug/22 12:00 AM,2022-09-15 11:18:00,Rheinmetall,Service Request (SR),407895.0,5840.0,11066.0,39410.0
CI-7230,407711,Closed,ssanz,2022-08-10 13:08:00,17/Aug/22 12:00 AM,2022-08-24 15:39:00,Egis,Service Request (SR),407711.0,1515.0,1883.0,18428.0
CI-7229,407702,Closed,ssanz,2022-08-10 12:43:00,17/Aug/22 12:00 AM,2023-01-17 15:55:00,Vaillant,Service Request (SR),407702.0,1228.0,118989.0,111603.0
CI-7229,407702,Closed,ssanz,2022-08-10 12:43:00,17/Aug/22 12:00 AM,2023-01-17 15:55:00,Vaillant,Service Request (SR),407702.0,19913.0,118989.0,111603.0
CI-7229,407702,Closed,ssanz,2022-08-10 12:43:00,17/Aug/22 12:00 AM,2023-01-17 15:55:00,Vaillant,Service Request (SR),407702.0,2507.0,118989.0,111603.0
CI-7227,407574,Closed,skarja,2022-08-10 00:39:00,30/Sep/22 12:00 AM,2023-01-24 11:52:00,Rheinmetall,Service Request (SR),407574.0,788.0,149089.0,92064.0
CI-7227,407574,Closed,skarja,2022-08-10 00:39:00,30/Sep/22 12:00 AM,2023-01-24 11:52:00,Rheinmetall,Service Request (SR),407574.0,148301.0,149089.0,92064.0
CI-7226,407535,Closed,ssaharoy,2022-08-09 15:05:00,16/Aug/22 12:00 AM,2023-01-18 06:29:00,Porsche,Service Request (SR),407535.0,11371.0,31609.000000000004,190587.0
CI-7226,407535,Closed,ssaharoy,2022-08-09 15:05:00,16/Aug/22 12:00 AM,2023-01-18 06:29:00,Porsche,Service Request (SR),407535.0,11217.0,31609.000000000004,190587.0
CI-7225,407494,Closed,aruizrobles,2022-08-09 13:24:00,16/Aug/22 12:00 AM,2022-10-19 13:31:00,ProcurX,Service Request (SR),407494.0,10031.0,45111.0,57136.0
CI-7225,407494,Closed,aruizrobles,2022-08-09 13:24:00,16/Aug/22 12:00 AM,2022-10-19 13:31:00,ProcurX,Service Request (SR),407494.0,2454.0,45111.0,57136.0
CI-7221,407289,Closed,skarja,2022-08-08 23:50:00,15/Aug/22 12:00 AM,2023-01-24 10:31:00,Audi,Service Request (SR),407289.0,606.0,4466.0,238095.0
CI-7220,407082,Closed,ssanz,2022-08-08 11:43:00,15/Aug/22 12:00 AM,2022-09-08 14:23:00,Allianz,Service Request (SR),407082.0,247.00000000000003,14629.0,21588.0
CI-7219,406944,Closed,skarja,2022-08-05 17:43:00,12/Aug/22 12:00 AM,2022-08-25 00:47:00,Rheinmetall,Service Request (SR),406944.0,8092.000000000001,18152.0,9631.0
CI-7218,406933,Closed,skarja,2022-08-05 16:33:00,12/Aug/22 12:00 AM,2022-10-19 11:19:00,Rheinmetall,Service Request (SR),406933.0,8243.000000000002,29105.0,78581.0
CI-7215,406801,Closed,nsanchez,2022-08-05 14:18:00,15/Aug/22 12:00 AM,2022-08-17 14:39:00,VW,Service Request (SR),406801.0,8693.000000000002,17181.000000000004,120.0
CI-7214,406795,Closed,nsanchez,2022-08-05 14:05:00,10/Aug/22 12:00 AM,2022-08-29 08:10:00,TUI AG,Service Request (SR),406795.0,8371.000000000002,34205.00000000001,0.0
CI-7213,406782,Closed,nsanchez,2022-08-05 13:28:00,16/Aug/22 12:00 AM,2022-08-17 14:37:00,OBB,Service Request (SR),406782.0,15697.000000000002,17248.000000000004,101.0
CI-7212,406780,Closed,aruizrobles,2022-08-05 13:15:00,12/Aug/22 12:00 AM,2022-08-12 09:18:00,Numiga,Service Request (SR),406780.0,7191.0,9800.0,43.0
CI-7211,406765,Closed,nsanchez,2022-08-05 12:53:00,10/Aug/22 12:00 AM,2022-08-09 13:34:00,Deutschlandradio,Service Request (SR),406765.0,5555.0,5555.0,246.00000000000003
CI-7210,406721,Closed,yutaka,2022-08-05 11:02:00,12/Aug/22 12:00 AM,2022-08-24 11:45:00,Apleona,Service Request (SR),406721.0,10.0,10.0,27393.0
CI-7209,406638,Closed,yutaka,2022-08-05 03:34:00,10/Aug/22 12:00 AM,2022-08-15 02:54:00,ProcurX,Service Request (SR),406638.0,385.0,385.0,13975.0
CI-7207,406575,Closed,nsanchez,2022-08-04 13:30:00,11/Aug/22 12:00 AM,2022-08-10 12:48:00,Heidelberg Cement,Service Request (SR),406575.0,8593.000000000002,8593.000000000002,5.0
CI-7206,406538,Closed,ssanz,2022-08-04 11:57:00,11/Aug/22 12:00 AM,2022-09-30 07:59:00,Allianz,Service Request (SR),406538.0,8825.0,8825.0,73017.0
CI-7205,406532,Closed,nsanchez,2022-08-04 11:54:00,02/May/23 12:00 AM,2023-04-10 08:47:00,Hugo Boss,Service Request (SR),406532.0,8759.0,8759.0,9.0
CI-7200,406185,Closed,yutaka,2022-08-03 04:56:00,10/Aug/22 12:00 AM,2022-10-27 08:45:00,Hugo Boss,Service Request (SR),406185.0,53.0,122629.0,0.0
CI-7199,406174,Closed,yutaka,2022-08-03 02:49:00,10/Aug/22 12:00 AM,2022-08-05 05:39:00,Eberspacher,Service Request (SR),406174.0,0.0,36.0,3014.0
CI-7198,406172,Closed,yutaka,2022-08-03 02:38:00,10/Aug/22 12:00 AM,2022-08-16 11:19:00,Amadeus,Service Request (SR),406172.0,3571.0,12581.0,6660.0
CI-7195,405963,Closed,nsanchez,2022-08-02 08:53:00,11/Aug/22 12:00 AM,2022-08-12 12:37:00,Bentley,Service Request (SR),405963.0,241.0,366.0,14258.0
CI-7194,405936,Closed,yutaka,2022-08-02 03:36:00,12/Aug/22 12:00 AM,2022-08-22 04:19:00,Endress Hauser,Service Request (SR),405936.0,13319.0,13807.0,15036.0
CI-7189,405584,Closed,ssanz,2022-07-29 13:40:00,05/Aug/22 12:00 AM,2022-08-30 13:29:00,TUI AG,Service Request (SR),405584.0,8583.000000000002,28593.0,17476.000000000004
CI-7187,405549,Closed,ssanz,2022-07-29 12:08:00,05/Aug/22 12:00 AM,2022-08-17 09:07:00,Rheinmetall,Service Request (SR),405549.0,8449.000000000002,9670.0,17509.0
CI-7185,405486,Closed,nsanchez,2022-07-29 08:40:00,15/Aug/22 12:00 AM,2022-08-04 08:54:00,Bentley,Service Request (SR),405486.0,10.0,104.0,8550.000000000002
CI-7180,405293,Closed,nsanchez,2022-07-28 11:27:00,04/Aug/22 12:00 AM,2022-08-10 12:23:00,EnBW,Service Request (SR),405293.0,10124.0,17624.0,1152.0
CI-7179,405159,Closed,skarja,2022-07-27 19:06:00,04/Aug/22 12:00 AM,2022-12-29 10:43:00,Eberspacher,Service Request (SR),405159.0,5788.0,216728.0,5969.0
CI-7179,405159,Closed,skarja,2022-07-27 19:06:00,04/Aug/22 12:00 AM,2022-12-29 10:43:00,Eberspacher,Service Request (SR),405159.0,17153.000000000004,216728.0,5969.0
CI-7178,405141,Closed,skarja,2022-07-27 16:18:00,03/Aug/22 12:00 AM,2023-01-24 10:32:00,msg systems,Service Request (SR),405141.0,9826.0,30868.0,229426.0
CI-7177,405111,Closed,nsanchez,2022-07-27 14:21:00,11/Aug/22 12:00 AM,2022-09-09 11:00:00,Holtzbrink,Service Request (SR),405111.0,31789.000000000004,34695.00000000001,28464.0
CI-7176,405104,Closed,nsanchez,2022-07-27 14:09:00,08/Aug/22 12:00 AM,2022-08-26 15:30:00,Rheinmetall,Service Request (SR),405104.0,13006.0,34782.00000000001,8499.000000000002
CI-7175,405091,Closed,nsanchez,2022-07-27 13:52:00,01/Aug/22 12:00 AM,2022-08-04 08:53:00,Daimler (MFTBC),Service Request (SR),405091.0,2958.0,6916.0,4305.000000000001
CI-7172,404895,Closed,nsanchez,2022-07-26 12:23:00,01/Aug/22 12:00 AM,2022-08-04 08:54:00,Bentley,Service Request (SR),404895.0,8676.000000000002,8803.0,3948.0000000000005
CI-7170,404853,Closed,aruizrobles,2022-07-26 11:01:00,02/Aug/22 12:00 AM,2022-08-03 14:38:00,Numiga,Service Request (SR),404853.0,8963.0,11449.0,288.0
CI-7168,404778,Closed,yutaka,2022-07-26 08:15:00,29/Jul/22 12:00 AM,2022-08-23 12:46:00,Eberspacher,Service Request (SR),404778.0,3496.0,23881.0,16710.000000000004
CI-7168,404778,Closed,yutaka,2022-07-26 08:15:00,29/Jul/22 12:00 AM,2022-08-23 12:46:00,Eberspacher,Service Request (SR),404778.0,4594.0,23881.0,16710.000000000004
CI-7167,404691,Closed,skarja,2022-07-25 13:03:00,01/Aug/22 12:00 AM,2023-01-24 10:34:00,Rheinmetall,Service Request (SR),404691.0,4374.0,16727.000000000004,246644.0
CI-7167,404691,Closed,skarja,2022-07-25 13:03:00,01/Aug/22 12:00 AM,2023-01-24 10:34:00,Rheinmetall,Service Request (SR),404691.0,8648.000000000002,16727.000000000004,246644.0
CI-7167,404691,Closed,skarja,2022-07-25 13:03:00,01/Aug/22 12:00 AM,2023-01-24 10:34:00,Rheinmetall,Service Request (SR),404691.0,1055.0000000000002,16727.000000000004,246644.0
CI-7167,404691,Closed,skarja,2022-07-25 13:03:00,01/Aug/22 12:00 AM,2023-01-24 10:34:00,Rheinmetall,Service Request (SR),404691.0,1347.0,16727.000000000004,246644.0
CI-7165,404490,Closed,yutaka,2022-07-22 12:44:00,29/Jul/22 12:00 AM,2022-08-22 04:34:00,Hugo Boss,Service Request (SR),404490.0,7009.0,15656.000000000002,28494.0
CI-7164,404476,Closed,yutaka,2022-07-22 12:07:00,29/Jul/22 12:00 AM,2022-08-01 08:38:00,ProcurX,Service Request (SR),404476.0,6753.0,6754.0,7437.0
CI-7163,404469,Closed,yutaka,2022-07-22 11:40:00,29/Jul/22 12:00 AM,2022-08-22 04:35:00,Grupo Red Electrica,Service Request (SR),404469.0,14559.0,18609.0,25606.0
CI-7162,404450,Closed,nsanchez,2022-07-22 10:41:00,10/Aug/22 12:00 AM,2022-09-28 11:35:00,msg systems,Service Request (SR),404450.0,183.0,35838.0,20200.0
CI-7162,404450,Closed,nsanchez,2022-07-22 10:41:00,10/Aug/22 12:00 AM,2022-09-28 11:35:00,msg systems,Service Request (SR),404450.0,36.0,35838.0,20200.0
CI-7162,404450,Closed,nsanchez,2022-07-22 10:41:00,10/Aug/22 12:00 AM,2022-09-28 11:35:00,msg systems,Service Request (SR),404450.0,8751.0,35838.0,20200.0
CI-7162,404450,Closed,nsanchez,2022-07-22 10:41:00,10/Aug/22 12:00 AM,2022-09-28 11:35:00,msg systems,Service Request (SR),404450.0,17016.000000000004,35838.0,20200.0
CI-7161,404213,Closed,yutaka,2022-07-21 11:37:00,22/Jul/22 12:00 AM,2022-08-07 06:26:00,Lufthansa City Center,Service Request (SR),404213.0,1492.0,1492.0,22677.0
CI-7160,404084,Closed,aruizrobles,2022-07-20 19:09:00,27/Jul/22 12:00 AM,2022-07-29 12:25:00,Numiga,Service Request (SR),404084.0,8317.000000000002,12365.0,191.0
CI-7159,404082,Closed,aruizrobles,2022-07-20 18:52:00,27/Jul/22 12:00 AM,2022-07-29 12:05:00,Numiga,Service Request (SR),404082.0,2719.0,7086.0,5467.0
CI-7158,403924,Closed,aruizrobles,2022-07-20 12:56:00,27/Jul/22 12:00 AM,2022-08-05 09:53:00,Numiga,Service Request (SR),403924.0,1407.0,20332.0,2525.0
CI-7158,403924,Closed,aruizrobles,2022-07-20 12:56:00,27/Jul/22 12:00 AM,2022-08-05 09:53:00,Numiga,Service Request (SR),403924.0,10009.0,20332.0,2525.0
CI-7157,403813,Closed,nsanchez,2022-07-20 10:01:00,04/Aug/22 12:00 AM,2022-08-09 13:34:00,msg systems,Service Request (SR),403813.0,20591.0,28786.0,227.0
CI-7156,403721,Closed,skarja,2022-07-19 18:23:00,26/Jul/22 12:00 AM,2023-01-27 20:00:00,Traton SE,Service Request (SR),403721.0,11120.0,23339.0,626.0
CI-7143,403573,Closed,aruizrobles,2022-07-19 13:51:00,26/Jul/22 12:00 AM,2022-07-26 09:34:00,Numiga,Service Request (SR),403573.0,4079.0000000000005,8256.000000000002,1567.0
CI-7142,403566,Closed,aruizrobles,2022-07-19 13:39:00,26/Jul/22 12:00 AM,2022-07-26 09:35:00,Numiga,Service Request (SR),403566.0,4091.0000000000005,8267.000000000002,1569.0
CI-7141,403545,Closed,aruizrobles,2022-07-19 12:54:00,22/Jul/22 12:00 AM,2022-08-03 10:22:00,Numiga,Service Request (SR),403545.0,10286.0,21265.0,183.0
CI-7140,403514,Closed,yutaka,2022-07-19 11:51:00,20/Jul/22 12:00 AM,2022-08-22 03:04:00,Endress Hauser,Service Request (SR),403514.0,3184.0,27760.0,20673.0
CI-7140,403514,Closed,yutaka,2022-07-19 11:51:00,20/Jul/22 12:00 AM,2022-08-22 03:04:00,Endress Hauser,Service Request (SR),403514.0,3035.0,27760.0,20673.0
CI-7139,403512,Closed,nsanchez,2022-07-19 11:47:00,28/Jul/22 12:00 AM,2022-09-07 14:52:00,Bentley,Service Request (SR),403512.0,12826.0,47563.0,24622.0
CI-7128,403161,Closed,yutaka,2022-07-18 12:00:00,20/Jul/22 12:00 AM,2022-07-27 03:52:00,Grupo Red Electrica,Service Request (SR),403161.0,4434.0,4434.0,8038.000000000001
CI-7126,403106,Closed,yutaka,2022-07-18 10:22:00,25/Jul/22 12:00 AM,2022-08-03 08:25:00,CMS Hasche Sigle,Service Request (SR),403106.0,13040.0,14409.0,8514.000000000002
CI-7122,402858,Closed,yutaka,2022-07-15 09:52:00,19/Jul/22 12:00 AM,2022-08-01 04:33:00,Grupo Red Electrica,Service Request (SR),402858.0,212.0,7156.0,17005.000000000004
CI-7121,402744,Closed,yutaka,2022-07-14 14:47:00,29/Jul/22 12:00 AM,2022-10-03 01:58:00,CMS Hasche Sigle,Service Request (SR),402744.0,27353.0,27353.0,88518.0
CI-7118,402727,Closed,nsanchez,2022-07-14 14:14:00,28/Jul/22 12:00 AM,2022-07-28 14:53:00,Hugo Boss,Service Request (SR),402727.0,20195.0,20195.0,4.000000000000001
CI-7115,402712,Closed,aruizrobles,2022-07-14 13:32:00,21/Jul/22 12:00 AM,2022-08-11 13:24:00,Numiga,Service Request (SR),402712.0,1495.0,36261.0,4051.0000000000005
CI-7113,402702,Closed,yutaka,2022-07-14 13:19:00,15/Jul/22 12:00 AM,2022-07-27 12:25:00,VW,Service Request (SR),402702.0,2.0000000000000004,9.0,18657.0
CI-7097,402190,Closed,yutaka,2022-07-12 08:37:00,15/Jul/22 12:00 AM,2022-07-21 12:35:00,Transnet BW,Service Request (SR),402190.0,2607.0,2856.0,10342.0
CI-7093,401543,Closed,nsanchez,2022-07-07 14:24:00,18/Jul/22 12:00 AM,2022-07-20 10:27:00,FBT-First Business Travel,Service Request (SR),401543.0,30.0,8098.000000000001,4537.0
CI-7093,401543,Closed,nsanchez,2022-07-07 14:24:00,18/Jul/22 12:00 AM,2022-07-20 10:27:00,FBT-First Business Travel,Service Request (SR),401543.0,5901.0,8098.000000000001,4537.0
CI-7092,401468,Closed,nsanchez,2022-07-07 12:10:00,14/Jul/22 12:00 AM,2022-07-20 10:26:00,LKW Walter,Service Request (SR),401468.0,277.0,8607.000000000002,10009.0
CI-7092,401468,Closed,nsanchez,2022-07-07 12:10:00,14/Jul/22 12:00 AM,2022-07-20 10:26:00,LKW Walter,Service Request (SR),401468.0,1548.0,8607.000000000002,10009.0
CI-7089,401280,Closed,aruizrobles,2022-07-06 16:15:00,13/Jul/22 12:00 AM,2022-07-12 08:56:00,Numiga,Service Request (SR),401280.0,2562.0,8153.000000000001,48.0
CI-7088,401271,Closed,aruizrobles,2022-07-06 16:07:00,13/Jul/22 12:00 AM,2022-07-12 08:57:00,Numiga,Service Request (SR),401271.0,2570.0,8182.000000000001,28.0
CI-7087,401265,Closed,aruizrobles,2022-07-06 15:59:00,13/Jul/22 12:00 AM,2022-07-12 10:00:00,Numiga,Service Request (SR),401265.0,2578.0,3997.0000000000005,4284.000000000001
CI-7086,401117,Closed,yutaka,2022-07-06 08:21:00,08/Jul/22 12:00 AM,2022-08-29 09:52:00,Amadeus,Service Request (SR),401117.0,17.000000000000004,23832.0,54019.0
CI-7086,401117,Closed,yutaka,2022-07-06 08:21:00,08/Jul/22 12:00 AM,2022-08-29 09:52:00,Amadeus,Service Request (SR),401117.0,3360.0,23832.0,54019.0
CI-7085,401104,Closed,yutaka,2022-07-06 07:35:00,15/Jul/22 12:00 AM,2022-10-03 02:02:00,Vaillant,Service Request (SR),401104.0,127827.00000000001,127827.00000000001,127827.00000000001
CI-7084,401066,Closed,yutaka,2022-07-06 03:54:00,08/Jul/22 12:00 AM,2022-07-28 00:49:00,Vaillant,Service Request (SR),401066.0,3.0,11470.0,20025.0
CI-7079,400825,Closed,yutaka,2022-07-05 04:52:00,08/Jul/22 12:00 AM,2022-10-27 08:47:00,Amadeus,Service Request (SR),400825.0,100.0,164394.0,1.0000000000000002
CI-7074,400729,Closed,nsanchez,2022-07-04 14:07:00,11/Jul/22 12:00 AM,2022-08-31 10:57:00,Rehau,Service Request (SR),400729.0,1514.0,24898.0,58411.0
